video_id,sample_count,per_video_shot_accuracy,per_video_joint_accuracy,per_video_confidence
69,7,1.0,1.0,0.941935
6,5,1.0,1.0,0.9326318
20,5,1.0,1.0,0.88214886
219,5,1.0,1.0,0.8788271
217,2,1.0,1.0,0.91234124
179,1,1.0,1.0,0.7472666
210,21,0.9523809523809523,0.9523809523809523,0.8654655
144,9,0.8888888888888888,0.8888888888888888,0.66030216
157,9,0.8888888888888888,0.8888888888888888,0.6110402
57,8,0.875,0.875,0.79632044
