round,class,candidate_alpha,val_shot_macro_f1,alpha_close-up,alpha_medium,alpha_object,alpha_space,alpha_wide
1,space,0.3,0.8345320090475749,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.30000001192092896,0.4699999988079071
1,space,0.35,0.8345320090475749,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.3499999940395355,0.4699999988079071
1,space,0.4,0.8403056742297549,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4000000059604645,0.4699999988079071
1,space,0.45,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.44999998807907104,0.4699999988079071
1,space,0.5,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.5,0.4699999988079071
1,space,0.55,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.550000011920929,0.4699999988079071
1,space,0.6,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.6000000238418579,0.4699999988079071
1,space,0.65,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.6499999761581421,0.4699999988079071
1,space,0.7,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.699999988079071,0.4699999988079071
1,space,0.75,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.75,0.4699999988079071
1,space,0.8,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.800000011920929,0.4699999988079071
1,space,0.85,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.8500000238418579,0.4699999988079071
1,space,0.9,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.8999999761581421,0.4699999988079071
1,space,0.95,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.949999988079071,0.4699999988079071
1,space,1.0,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,1.0,0.4699999988079071
1,wide,0.0,0.824459327007945,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.0
1,wide,0.05,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.05000000074505806
1,wide,0.1,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.10000000149011612
1,wide,0.15,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.15000000596046448
1,wide,0.2,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.20000000298023224
1,wide,0.25,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.25
1,wide,0.3,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.30000001192092896
1,wide,0.35,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.3499999940395355
1,wide,0.4,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4000000059604645
1,wide,0.45,0.8582260500434407,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.44999998807907104
1,wide,0.5,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.5
1,wide,0.55,0.8525447817772855,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.550000011920929
1,wide,0.6,0.8525447817772855,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.6000000238418579
1,wide,0.65,0.8525447817772855,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.6499999761581421
1,wide,0.7,0.8463499376224615,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.699999988079071
1,wide,0.75,0.8463499376224615,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.75
1,wide,0.8,0.8463499376224615,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.800000011920929
1,wide,0.85,0.8425891174214231,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.8500000238418579
1,wide,0.9,0.8395445960713573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.8999999761581421
1,wide,0.95,0.8395445960713573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.949999988079071
1,wide,1.0,0.8395445960713573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,1.0
2,close-up,0.0,0.856509634156693,0.0,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.05,0.856509634156693,0.05000000074505806,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.1,0.856509634156693,0.10000000149011612,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.15,0.8542043280297994,0.15000000596046448,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.2,0.8542043280297994,0.20000000298023224,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.25,0.8565445140688734,0.25,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.3,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.35,0.8494389270859859,0.3499999940395355,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.4,0.8494389270859859,0.4000000059604645,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.45,0.8471163344979304,0.44999998807907104,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.5,0.8460065213625414,0.5,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.55,0.8436806602166775,0.550000011920929,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.6,0.8436806602166775,0.6000000238418579,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.65,0.847110928788411,0.6499999761581421,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.7,0.847110928788411,0.699999988079071,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.75,0.8482696942507788,0.75,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.8,0.8401351565552215,0.800000011920929,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.85,0.8401351565552215,0.8500000238418579,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.9,0.8401351565552215,0.8999999761581421,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,0.95,0.8377953510708253,0.949999988079071,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,close-up,1.0,0.8377953510708253,1.0,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.0,0.8306719007794277,0.30000001192092896,0.0,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.05,0.8352529892745061,0.30000001192092896,0.05000000074505806,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.1,0.8352529892745061,0.30000001192092896,0.10000000149011612,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.15,0.8352529892745061,0.30000001192092896,0.15000000596046448,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.2,0.8352529892745061,0.30000001192092896,0.20000000298023224,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.25,0.8352529892745061,0.30000001192092896,0.25,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.3,0.8385195875777434,0.30000001192092896,0.30000001192092896,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.35,0.8497237290180131,0.30000001192092896,0.3499999940395355,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.4,0.8559259209264203,0.30000001192092896,0.4000000059604645,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.45,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.5,0.8540853917324505,0.30000001192092896,0.5,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.55,0.8430769460075167,0.30000001192092896,0.550000011920929,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.6,0.8430769460075167,0.30000001192092896,0.6000000238418579,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.65,0.8391349231916205,0.30000001192092896,0.6499999761581421,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.7,0.8391349231916205,0.30000001192092896,0.699999988079071,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.75,0.8367429993415344,0.30000001192092896,0.75,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.8,0.8367429993415344,0.30000001192092896,0.800000011920929,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.85,0.8329890062082311,0.30000001192092896,0.8500000238418579,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,0.9,0.8306961758151914,0.30000001192092896,0.8999999761581421,0.15000000596046448,0.4699999988079071,0.4699999988079071
