bin_start,bin_end,count,accuracy,confidence,gap
0.0,0.1,0,,,
0.1,0.2,0,,,
0.2,0.30000000000000004,0,,,
0.30000000000000004,0.4,0,,,
0.4,0.5,0,,,
0.5,0.6000000000000001,20,0.55,0.548588216304779,0.0014117836952209917
0.6000000000000001,0.7000000000000001,22,0.3181818181818182,0.6496807932853699,0.3314989751035517
0.7000000000000001,0.8,20,0.4,0.7448671460151672,0.3448671460151672
0.8,0.9,27,0.7037037037037037,0.8439833521842957,0.14027964848059193
0.9,1.0,186,0.967741935483871,0.9816492795944214,0.01390734411055039
