epoch,train_loss,train_shot_acc,train_shot_macro_f1,train_text_acc,train_text_f1,train_joint_acc,val_loss,val_shot_acc,val_shot_macro_f1,val_text_acc,val_text_f1,val_joint_acc
16,0.7290914397629885,0.8377253814147018,0.8313942219893796,0.883495145631068,0.9193857965451055,0.739251040221914,1.2053747177124023,0.6586538461538461,0.6166330548353021,0.7884615384615384,0.8658536585365854,0.5432692307692307
17,0.6975742067609515,0.8446601941747572,0.8385846114236415,0.9015256588072122,0.9332079021636877,0.7600554785020804,1.1880370378494263,0.6730769230769231,0.6358161128431695,0.7884615384615384,0.8666666666666667,0.5480769230769231
18,0.6663948069746385,0.8502080443828016,0.844868621847233,0.8945908460471568,0.9273422562141491,0.7600554785020804,1.1791913509368896,0.6730769230769231,0.6479352221140859,0.7884615384615384,0.8658536585365854,0.5576923076923077
19,0.6393846183312584,0.8599167822468793,0.8558370645182608,0.9098474341192788,0.9386213408876298,0.7836338418862691,1.162904977798462,0.6971153846153846,0.6654824545297163,0.7932692307692307,0.8693009118541033,0.5769230769230769
20,0.6143792824672429,0.8599167822468793,0.8554932319777594,0.9070735090152566,0.9364928909952607,0.7794729542302358,1.1494345664978027,0.6826923076923077,0.6545208704232915,0.7932692307692307,0.8693009118541033,0.5721153846153846
21,0.5912785464781498,0.8723994452149791,0.8682074035641861,0.9070735090152566,0.9366130558183539,0.7919556171983356,1.154677152633667,0.6923076923076923,0.6532521479309024,0.7932692307692307,0.8693009118541033,0.5721153846153846
22,0.5678635542997871,0.8765603328710125,0.8736114770457085,0.9084604715672677,0.9375,0.7947295423023578,1.1413980722427368,0.6971153846153846,0.6713928186050947,0.7932692307692307,0.8693009118541033,0.5769230769230769
23,0.5476711682985625,0.8751733703190014,0.8724113855957597,0.9084604715672677,0.937381404174573,0.7933425797503467,1.1447479724884033,0.6875,0.657824463382057,0.7980769230769231,0.8711656441717791,0.5673076923076923
24,0.5302375230561017,0.8848821081830791,0.8817409876881044,0.912621359223301,0.9403973509933775,0.8058252427184466,1.1431570053100586,0.7067307692307693,0.6721042102132203,0.7980769230769231,0.8711656441717791,0.5769230769230769
25,0.5088988574797833,0.8904299583911235,0.8881079656045054,0.9181692094313454,0.9446009389671362,0.8155339805825242,1.1404190063476562,0.7115384615384616,0.675428673461991,0.7932692307692307,0.8685015290519877,0.5817307692307693
26,0.4920225717158324,0.8890429958391124,0.8875622887518233,0.9223300970873787,0.9473684210526315,0.8183079056865464,1.14958918094635,0.6923076923076923,0.6680705018381525,0.7932692307692307,0.8685015290519877,0.5721153846153846
27,0.47543431403071473,0.9070735090152566,0.9050380388340139,0.9251040221914009,0.949343339587242,0.8363384188626907,1.144723653793335,0.7115384615384616,0.675428673461991,0.7980769230769231,0.8727272727272727,0.5913461538461539
28,0.46291993659676856,0.9015256588072122,0.9000460804824042,0.912621359223301,0.9401709401709402,0.8224687933425797,1.1347172260284424,0.6971153846153846,0.6652590439641063,0.7980769230769231,0.8711656441717791,0.5769230769230769
29,0.44695494351869813,0.9084604715672677,0.9056052855196766,0.9251040221914009,0.9492481203007519,0.840499306518724,1.1339315176010132,0.7019230769230769,0.6637239869746178,0.8028846153846154,0.8753799392097265,0.5817307692307693
30,0.42984261864928036,0.9181692094313454,0.9171518194629357,0.926490984743412,0.9502347417840376,0.8515950069348127,1.1404201984405518,0.7067307692307693,0.6706387871518984,0.8125,0.8814589665653495,0.5913461538461539
31,0.41809875827060494,0.9223300970873787,0.9222835481695272,0.9237170596393898,0.9481621112158342,0.8529819694868238,1.1370407342910767,0.7211538461538461,0.6901060136373806,0.8076923076923077,0.8773006134969326,0.5961538461538461
32,0.4053646890697135,0.9278779472954231,0.9273310148845477,0.9348127600554785,0.9561157796451915,0.8682385575589459,1.147080659866333,0.7259615384615384,0.6935067363595999,0.8076923076923077,0.8787878787878788,0.6105769230769231
33,0.3946199460929045,0.9292649098474342,0.9290472665716601,0.9278779472954231,0.9509433962264151,0.8626907073509015,1.1586189270019531,0.7211538461538461,0.6907155130735895,0.8125,0.8807339449541285,0.6009615384615384
34,0.3810440838419614,0.9361997226074896,0.9366588537234707,0.9348127600554785,0.9561157796451915,0.8765603328710125,1.161191701889038,0.7259615384615384,0.6946551569045722,0.8076923076923077,0.8787878787878788,0.6105769230769231
35,0.3701667591371417,0.9306518723994452,0.9306310887027403,0.9306518723994452,0.9529190207156308,0.8668515950069348,1.1549152135849,0.7211538461538461,0.6958631612290149,0.8173076923076923,0.8841463414634146,0.6057692307692307
36,0.35952224165986546,0.9403606102635229,0.940676375315722,0.9403606102635229,0.96,0.8862690707350902,1.17922043800354,0.7211538461538461,0.6908495637154174,0.8125,0.8814589665653495,0.6057692307692307
37,0.3485434951464776,0.9431345353675451,0.942923669990423,0.9320388349514563,0.9539040451552211,0.8807212205270458,1.1534035205841064,0.7163461538461539,0.6905819170186988,0.8125,0.8814589665653495,0.6009615384615384
38,0.3400389708361579,0.9361997226074896,0.9376066306275745,0.9431345353675451,0.96171802054155,0.8848821081830791,1.1827430725097656,0.7163461538461539,0.6887749837060547,0.8221153846153846,0.8882175226586103,0.6057692307692307
39,0.33105958219044085,0.9611650485436893,0.961199712818537,0.9334257975034674,0.9548872180451128,0.897364771151179,1.1849550008773804,0.7163461538461539,0.6717640350973685,0.8125,0.8814589665653495,0.5961538461538461
40,0.32257994542340135,0.957004160887656,0.9571124041671355,0.9472954230235784,0.9647495361781077,0.9098474341192788,1.2216746807098389,0.7115384615384616,0.6750756154414691,0.8269230769230769,0.8922155688622755,0.5961538461538461
41,0.31339616868929127,0.9445214979195562,0.9457631383690938,0.9334257975034674,0.9548872180451128,0.883495145631068,1.2020814418792725,0.7163461538461539,0.6863526717185254,0.8125,0.8807339449541285,0.6009615384615384
42,0.30231963538263773,0.9611650485436893,0.960573036371685,0.9445214979195562,0.962756052141527,0.9098474341192788,1.1876858472824097,0.7307692307692307,0.7073802984188571,0.8317307692307693,0.8948948948948949,0.6153846153846154
43,0.2956584097608283,0.9611650485436893,0.9621414960465492,0.9431345353675451,0.961789375582479,0.9084604715672677,1.2129552364349365,0.7163461538461539,0.6863526717185254,0.8221153846153846,0.8875379939209727,0.6057692307692307
44,0.28645108295049154,0.9653259361997226,0.9663233462987881,0.9528432732316228,0.9685185185185186,0.9223300970873787,1.2247679233551025,0.7115384615384616,0.6750756154414691,0.8317307692307693,0.8948948948948949,0.6009615384615384
45,0.2769492310723716,0.9694868238557559,0.9704159117013361,0.9528432732316228,0.9685185185185186,0.926490984743412,1.22292160987854,0.7211538461538461,0.697074618432496,0.8317307692307693,0.8948948948948949,0.6105769230769231
46,0.2702191775036916,0.9694868238557559,0.9697926877724031,0.9514563106796117,0.9675625579240037,0.9251040221914009,1.2269151210784912,0.7019230769230769,0.6617565564981792,0.8317307692307693,0.8948948948948949,0.5913461538461539
47,0.26312663605573605,0.9722607489597781,0.9728675470342736,0.955617198335645,0.9704251386321626,0.9320388349514563,1.2310655117034912,0.7163461538461539,0.6855520341727238,0.8365384615384616,0.8982035928143712,0.6057692307692307
48,0.2576225218925,0.9694868238557559,0.9699849304525003,0.9528432732316228,0.9684601113172542,0.9251040221914009,1.2562168836593628,0.7163461538461539,0.6793403471255556,0.8317307692307693,0.8948948948948949,0.6009615384615384
49,0.24876697367669476,0.970873786407767,0.9712372868187709,0.9514563106796117,0.9675023212627669,0.926490984743412,1.2630693912506104,0.7019230769230769,0.6618255838604954,0.8269230769230769,0.891566265060241,0.5913461538461539
50,0.24221711631621468,0.9722607489597781,0.972561497341891,0.957004160887656,0.971322849213691,0.9320388349514563,1.2585504055023193,0.7163461538461539,0.6863526717185254,0.8269230769230769,0.8922155688622755,0.5961538461538461
51,0.23530914771904066,0.9750346740638003,0.9759114190560902,0.9625520110957004,0.9751609935602575,0.9389736477115118,1.281865119934082,0.7211538461538461,0.6908495637154174,0.8365384615384616,0.8988095238095238,0.6057692307692307
52,0.22880936995789347,0.9778085991678225,0.9782932472412625,0.9611650485436893,0.9742173112338858,0.941747572815534,1.2780547142028809,0.7163461538461539,0.6893513061459368,0.8269230769230769,0.8922155688622755,0.5913461538461539
53,0.2235394426713208,0.9791955617198336,0.9794895355846673,0.9611650485436893,0.9742173112338858,0.9431345353675451,1.2967114448547363,0.7019230769230769,0.660208316949195,0.8317307692307693,0.8955223880597015,0.5817307692307693
54,0.21761224508781538,0.9736477115117892,0.9741027353518579,0.9611650485436893,0.9742173112338858,0.9361997226074896,1.3059355020523071,0.7163461538461539,0.6848099536080107,0.8365384615384616,0.8982035928143712,0.6057692307692307
