video_path,video_name,video_id,scene_index,start_frame,end_frame,start_time,end_time,duration_sec,threshold,peak_distance,fps,detector,sampled_frame_indices,sampled_frame_paths
C:\Temp\deep\videos\0099_DS53BHjkh5o.mp4,0099_DS53BHjkh5o.mp4,0099,1,0,31,0.0,1.0333333333333334,1.0666666666666667,0.1696588546037674,,30.0,CLIP adjacent embedding distance,"[6, 16, 25]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_001_frame_01_000006.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_001_frame_02_000016.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_001_frame_03_000025.jpg""]"
C:\Temp\deep\videos\0099_DS53BHjkh5o.mp4,0099_DS53BHjkh5o.mp4,0099,2,32,63,1.0666666666666667,2.1,1.0666666666666667,0.1696588546037674,0.1931549310684204,30.0,CLIP adjacent embedding distance,"[38, 48, 57]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_002_frame_01_000038.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_002_frame_02_000048.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_002_frame_03_000057.jpg""]"
C:\Temp\deep\videos\0099_DS53BHjkh5o.mp4,0099_DS53BHjkh5o.mp4,0099,3,64,111,2.1333333333333333,3.7,1.6,0.1696588546037674,0.19344794750213623,30.0,CLIP adjacent embedding distance,"[73, 88, 102]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_003_frame_01_000073.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_003_frame_02_000088.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_003_frame_03_000102.jpg""]"
C:\Temp\deep\videos\0099_DS53BHjkh5o.mp4,0099_DS53BHjkh5o.mp4,0099,4,112,151,3.7333333333333334,5.033333333333333,1.3333333333333333,0.1696588546037674,0.22677958011627197,30.0,CLIP adjacent embedding distance,"[120, 132, 143]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_004_frame_01_000120.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_004_frame_02_000132.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_004_frame_03_000143.jpg""]"
C:\Temp\deep\videos\0099_DS53BHjkh5o.mp4,0099_DS53BHjkh5o.mp4,0099,5,152,327,5.066666666666666,10.9,5.866666666666666,0.1696588546037674,0.23273420333862305,30.0,CLIP adjacent embedding distance,"[187, 240, 292]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_005_frame_01_000187.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_005_frame_02_000240.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_005_frame_03_000292.jpg""]"
C:\Temp\deep\videos\0099_DS53BHjkh5o.mp4,0099_DS53BHjkh5o.mp4,0099,6,328,442,10.933333333333334,14.733333333333333,3.8333333333333335,0.1696588546037674,0.21899676322937012,30.0,CLIP adjacent embedding distance,"[351, 385, 419]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_006_frame_01_000351.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_006_frame_02_000385.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0099_DS53BHjkh5o\\scene_frames\\scene_006_frame_03_000419.jpg""]"
