video_path,video_name,video_id,scene_index,start_frame,end_frame,start_time,end_time,duration_sec,threshold,peak_distance,fps,detector,sampled_frame_indices,sampled_frame_paths
C:\Temp\deep\videos\0083_DUigMzGEY1J.mp4,0083_DUigMzGEY1J.mp4,0083,1,0,31,0.0,1.0333333333333334,1.0666666666666667,0.18753549456596375,,30.0,CLIP adjacent embedding distance,"[6, 16, 25]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_001_frame_01_000006.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_001_frame_02_000016.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_001_frame_03_000025.jpg""]"
C:\Temp\deep\videos\0083_DUigMzGEY1J.mp4,0083_DUigMzGEY1J.mp4,0083,2,32,55,1.0666666666666667,1.8333333333333333,0.8,0.18753549456596375,0.18834853172302246,30.0,CLIP adjacent embedding distance,"[37, 44, 50]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_002_frame_01_000037.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_002_frame_02_000044.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_002_frame_03_000050.jpg""]"
C:\Temp\deep\videos\0083_DUigMzGEY1J.mp4,0083_DUigMzGEY1J.mp4,0083,3,56,79,1.8666666666666667,2.6333333333333333,0.8,0.18753549456596375,0.26548290252685547,30.0,CLIP adjacent embedding distance,"[61, 68, 74]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_003_frame_01_000061.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_003_frame_02_000068.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_003_frame_03_000074.jpg""]"
C:\Temp\deep\videos\0083_DUigMzGEY1J.mp4,0083_DUigMzGEY1J.mp4,0083,4,80,135,2.6666666666666665,4.5,1.8666666666666667,0.18753549456596375,0.21171629428863525,30.0,CLIP adjacent embedding distance,"[91, 108, 124]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_004_frame_01_000091.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_004_frame_02_000108.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_004_frame_03_000124.jpg""]"
C:\Temp\deep\videos\0083_DUigMzGEY1J.mp4,0083_DUigMzGEY1J.mp4,0083,5,136,214,4.533333333333333,7.133333333333334,2.6333333333333333,0.18753549456596375,0.20229804515838623,30.0,CLIP adjacent embedding distance,"[152, 175, 198]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_005_frame_01_000152.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_005_frame_02_000175.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0083_DUigMzGEY1J\\scene_frames\\scene_005_frame_03_000198.jpg""]"
