video_path,video_name,video_id,scene_index,start_frame,end_frame,start_time,end_time,duration_sec,threshold,peak_distance,fps,detector,sampled_frame_indices,sampled_frame_paths
C:\Temp\deep\videos\0065_DXzJBQKz7AK.mp4,0065_DXzJBQKz7AK.mp4,0065,1,0,15,0.0,0.5,0.5333333333333333,0.055,,30.0,CLIP adjacent embedding distance,"[3, 8, 12]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0065_DXzJBQKz7AK\\scene_frames\\scene_001_frame_01_000003.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0065_DXzJBQKz7AK\\scene_frames\\scene_001_frame_02_000008.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0065_DXzJBQKz7AK\\scene_frames\\scene_001_frame_03_000012.jpg""]"
C:\Temp\deep\videos\0065_DXzJBQKz7AK.mp4,0065_DXzJBQKz7AK.mp4,0065,2,16,303,0.5333333333333333,10.1,9.6,0.055,0.08066940307617188,30.0,CLIP adjacent embedding distance,"[73, 160, 246]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0065_DXzJBQKz7AK\\scene_frames\\scene_002_frame_01_000073.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0065_DXzJBQKz7AK\\scene_frames\\scene_002_frame_02_000160.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0065_DXzJBQKz7AK\\scene_frames\\scene_002_frame_03_000246.jpg""]"
C:\Temp\deep\videos\0065_DXzJBQKz7AK.mp4,0065_DXzJBQKz7AK.mp4,0065,3,304,599,10.133333333333333,19.966666666666665,9.866666666666667,0.055,0.05771446228027344,30.0,CLIP adjacent embedding distance,"[363, 452, 540]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0065_DXzJBQKz7AK\\scene_frames\\scene_003_frame_01_000363.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0065_DXzJBQKz7AK\\scene_frames\\scene_003_frame_02_000452.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0065_DXzJBQKz7AK\\scene_frames\\scene_003_frame_03_000540.jpg""]"
C:\Temp\deep\videos\0065_DXzJBQKz7AK.mp4,0065_DXzJBQKz7AK.mp4,0065,4,600,698,20.0,23.266666666666666,3.3,0.055,0.09969639778137207,30.0,CLIP adjacent embedding distance,"[620, 649, 678]","[""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0065_DXzJBQKz7AK\\scene_frames\\scene_004_frame_01_000620.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0065_DXzJBQKz7AK\\scene_frames\\scene_004_frame_02_000649.jpg"", ""C:\\Temp\\deep\\outputs_video_clip_distance_compare\\0065_DXzJBQKz7AK\\scene_frames\\scene_004_frame_03_000678.jpg""]"
